wallet,sources,sourceFiles,sourceColumns
0x828d1dc3586d7aacbc8de4916685690b1453c9a5,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x82963e0746cdcbb5c73aebf79251bc54c383e9cb,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x82a7f376d8ad5b6e80b891729b380ac0a1286011,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x82ac3585ab4c876acf7bc28cb6833a65ba7ec7db,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0x832bce13fa76d504c2b747587c274c996b423ae1,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x840bf8f06b175aa001b85cdb68b3378e8b14946f,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0x841499f8f5f869c20886d581641dc181e9c6b672,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0x84252729ed32fa0fa1b454b8f58b71758239d627,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; eventVoter; workbookStaker
0x843a1f88e67c338bb5cfdc4dce7703949cc0b18f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x843c0fdaab99f50aa1ebc7002e6e31cfdd0d4863,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x84571f1bf97a5c710cbe51daff2dd4556cc887fd,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x845adab28b17a323fe2c90d107caeefaf93aaf47,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x847667d84fc4d81db36689c4f4c5845c8d125418,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x848f5c1de1f3110a6bd233f5bdc5eec6692d0967,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x849374a3481a4c8cd717e32558ab2aff2078e006,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x84956098a279f4beaf85696f461e60d75241b6e8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x84e11b7e38e9177c811489152ff487af4f1f61d0,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8548682e561668a51f99124d998db97ff326e67e,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0x860c51f3afa22dfaa4ae2c26fc749701f545418d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8631af1639333be6d1dfe6ddf0067ccbc1f83149,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8691cb55e8202ee71931d4cc3643fd3457fdf1ee,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x86f3d4bb1875e73c978b7e926b0cbceaa30eaf44,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x884a19794fbbf816527abb4dc866300268a7aa34,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8885056d8493536d6970059c15d35f47ec1fc5d4,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x88edd092d799556111e57ff3b2107e24dd406cfb,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x891c78dd395fe24ad2148c64377fdabe5cf1e455,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x89bebc6265fa32861e38ae26e112aa4694b9103a,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0x89d6cd9b1846c5a8c93a46edaa2a5b107998ea49,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8a1480dad6a335b8b527731bee0e14e7c0bfb0b5,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8a644e388e2b6b035abbe131ae7ffec36c283c57,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8a815b830d6ecfb203abd27334ef8d621e2558b0,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8a98109fb0f1d87d9bfcb4486ba3587b95c51b92,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8aac1bf53a13efa2257f9d2efacd6c1b3f0b309a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8ae4c80b281c2e65796e10c406dd86952224273e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8b13db33b0d35d32bb88104dab04e26acb5767de,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8b64673c9a482913a6e2c1298637532947cd96ee,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0x8b6d933c7468afbba6f9f8e128ab50f9ff54bec8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8bd7b5e860998607715da42944cc9de3486a3ae2,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0x8c2f71eb241d65b3806239501f1a501af2fe1a88,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8d21cce66ea42c9af6efb82c3e3b6ec9f56b3e74,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8d47cd9b8b015b0f3865e8ee0b96b8125bb1f483,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0x8d7a21359a46bd5c27b2ebf22f1324436e51276f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8dca95c4a159f0ada72be834d4c11a7f70335ea9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8dcb71b042f532753f5bba63d5163adf9a1866ad,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8deddeb62eba0d803da59ee4a9dec634ebbae329,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8dfd5e31a51b1850b21e4e737d9655aad89bcbea,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8e1502350b4bb8d9e3ad491a0df2c11d9060b44e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8eac8fb705b60197a3395bf9af2d45ec8a483600,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8ebfdc251c6c378d4a3a54a8f15cebfa4b9183ce,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8f41129e43ebfbfe6075d0804f3b2bb763b3260e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8f7bb1d97c28278e28943b8481f1a1651605154b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x8fff01819bd9fa175cc2c8feab5ba3730a770482,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9070ab4ca09ee04712f2d2b1a4623e599d04b3df,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x907d7ee926c7a3d8becf7a1e662294a93b6d20c4,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x910eb896a3f4388790c42cb12553fceb19e620d7,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9135eb2574796b51d390234ef5af565bca58b8dd,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x917f466ee31c136869af4438fb01ddc410e04e2c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x91aab8d0ae5c7dde7d9ea7ca49aeb985e09819b8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x924412a2b856ecdc4b510b1fab2b3011be1c643c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x92d76b5d5ee767a4a90719a9a910936dc4006fc6,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0x935dee8f976a7f08a0fbea4106bb09f0f1dc08ff,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x93e3a3410740bec86d6d6631b867a0a6d1b52b0e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x93ef12bfc73651880a24c0679333cc4ca0dc468b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x945a49252f772a10c6ddd1d1e1e24ee20438a48c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x94b741159100004f391efcc6ccbe5a8be1d4beeb,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x94f1927375c2bc1382c4e521a3ed14af9b6c3be8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x95074f700f93bdf6e62fc965e0832064c0877b04,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x95172e263f7d5761099126e33ce08f41038ef0b3,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x95c2457b36529ab8717e2db80b936b6533a8485b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x95cd0e455cf41e9f8cca8eee488432f3f10f29b8,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0x95f13739807fdcf73e2cb1864c29aba854063322,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x97f937e0ec5068121db4a4b900140544b09f4e4f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x984b84e325d51e22058a62b42c5e50a98ee6339c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9895c337cd7a93e845970f97b3baf6e7a1663870,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x990b0d475c5dde492c1fb67efd9e698662347b0f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x992837530c9980e3db3d5ef9baf9fc3390408cee,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0x9931f957a7445c9cf3f48cf09c3e523193b2ea8c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x999304fa61553d644b968ad36f77c46febf5ada8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x99bd7971cc56bbf3886bec226ddbf61752993d62,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9a2f6520977f3ef9d009577532fd98f262e51f59,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9a3fa403a6666eef75f92f181fcf13f9c051914a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9a94e5b4f0d6c646ed49e832cf8142c45474d5f9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9ab8d6df7b6c973b820a2a5ffab54732683ae9e9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9ad091ca2e8f1bd69f27662edcb49dceeaa5bf3d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9b5fb62ff41e104e65fa6cc4e57575ebd05f11c5,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9b645cf105be1c15e5f955f8b06feac8a590015b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9b8f31d4a132cfd3425eef49076e56e60dc1ed2f,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0x9bc114cbdf47021f15416e720bc71b5341120e87,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0x9bc20ea6d67332be3071a7172eb0704244355a79,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9bf16573cb91f4e26b91d7a4f4c8782630585e29,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9c9e37ce7b45db5042612e716d582bdf55381a30,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9cc9d7766000d621e39dc9865a9920b1f224ac05,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9d3e4a2f6e82e6c78fcaeebd2d58eb4e68642c6b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9d736920e486176e7df7a76fa218f1ebd853216b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9d77b70cd7f7b8aa1edc140e364dc4519d67cf31,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9da7ab51f61b3cc5e7b34e6ef460c7c1654e8d0f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9ddfa4d5b954379a03d19f87df36b9820b862c83,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9e307d74b79af7930608065b9ce24b20ed2a0d35,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0x9e63c34aeb862156d947c1471b815fbf893103ef,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9e6ef45a4eb4904f539845ec44864659ade67f49,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9e83dcf11f1457887cfec68efaec6ad6aeaa9394,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9e98bffe91eb110ee744939cc207ba31c920dade,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9ef582748baf671ee716075658b870ae747c5d4f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9f086ae32344b489a004109f06fced08154273a8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9f83f83bdfc209c6fade8a2c77ea9667e9176cd9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9f8825251611bbb6c13bec096380844bc3ed7e43,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0x9f9458d8f4f6bd536e95bf9264672984b670ddcb,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa012e12645cbba5d03320b1d5ec20c5ef0a26e3e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa022ba0a68e11a78348382ff168601012d4d77f8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa024b2f62b2afd85c4dc94930e74834cb03ee8ec,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa037e3e8ec2f0342051cf3855870797e25b4329c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa06a2e4fbe50229e2e0258cc7437c9f76917af2a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa0cc7eec68f2266d540449b319d5eb9127a0f2df,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa102b434ce441a3119e146f75ed6276ee1a836d9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa1308b877215b9721c65a76e62a14085a680b281,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa14dd15a484098b6b15e01891319f708ab1ffcec,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa182fa00bb8f9f43ab320118f5421dbb8d918b7f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa1aa96c9d7bba38aba523f7e5e73bf69053cf2b6,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa1b2fd05bfd26b1b5ebfa39959ea7e6dc93140ca,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa1bdfe0c3e9d40eb6d986e3d2d607307f1df9971,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa1c79dfa3e3eee4e72bbb244f68beb437b0049b0,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa204c9cfab0569f2623d2ec6fdbf26a986ddbf99,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa22fcbc1b2b9eacade17e128d643ab3304ffaf41,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa23eb5cb3d1c565ae0b3fdfbd31fca3f33729e98,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa2967c72d714fa74761bb2c2a7c924532e789fd3,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa349e113d4a28fa83d65a6d3fa653f5a5380a150,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa3a983797c65730067a311d38e5c677e3283dc0a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa3c2ec158f222f3f4f5f4f57b113d761a4d3df3d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa3c7c8c3c49427d840f7e62e46d202fae2a53e1f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa3de21c8e8248a3bccfec6b68e33d4504802111a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa424ea87dc7ecd4ec2b888d4d711414464e25e12,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa48d4fd872b8e9eafd3466e2cd98566560494cbe,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa48e29c2bd8b5299dfe8e65330976594ec7db476,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa4a94ac26ddaa219f6d1cba12ae7066b56d33d13,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa4b366ad22fc0d06f1e934ff468e8922431a87b8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa4b47fd5239a5deacb1f03167f2876fe8ee62472,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa4c8e8d8983e53381b25967659a368f8e108aca2,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xa4d849e3b972088f72ed2899f2945410cd784ba7,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xa510249c44a60591cbe1747eb0fd97267d431f80,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa515950e37a72c9c8b064fbf9cbfed55cab02df7,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa5c7114b3c17cc6b64afd5883eaabc7272497e7b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa62c41929814bd6efa808da05619ac24787be626,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa652efcd4c7e4119f578032b056136b3f29a6f8f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa67685fa5213fd8167977bfb7b3f50c06d511c22,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa69f17a0756c89f365a84b644d0fe6ee59c2f921,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa6efd883b64bbe346118734f28fee24b980e74fc,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa6f8220dfac596335d6b6719f2a2c7b451cc316d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa76ace7503f5e079972be220162bc2b391db2986,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa7b9d5fc54eb3ffe1985a10e28d045a9b89487d0,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xa81ec81787d5dcd078b9d1a3763f6508d5d1c74e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa82b0e89cf734e2fa70cbd52ca65c77d64595220,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa87b3be0b1c494fce50ec98b3f98ec5f80ba86ed,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa8969b3f32236a5e108e7836b276d4e1715de5a8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa8a07987fd1df38b23b9e3ffee3de6449f1681df,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa8c63f775ddbbe66b56614191747def3021444e8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa8c9711b15779dc60d3046c675e61998636974f1,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa8cf47316c1a3c0da7c2f00ec8dfa966c3cbbdf6,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa8e20d1b16c2821c2e17a58eb9c92c2ec7699283,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xa91edabae0eae478c830a6d5dfd3acc0571709e0,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa970632083b618e6f865fc3f3b711eb0210efd1c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa9aca75fb5d8f04c2ec9eeb0eb0c30d2e526c5d1,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa9b0d5c5e012cb47dd473fe3cea272b5f716c344,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xa9b73b68f02f26238e2fa948fe0b7dbeb5bff43c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xa9f7df44d7a2f1fd031e4126a6f750fffde12633,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaa06f6e8d4d0cce05d521fbca234de77c0af1e0f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaa2dafa4d2e39bb5ca975d50845420e5709753b3,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaa3281fccc565d5092a7d6e89866b9c9a4f9f6b4,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaa520ad46b0bd8486811bae3551f404f67083607,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaab430d847a1d57abce074b549e4d59497ec5a40,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaacbc9d95817074834824232a53bbfb88ff290cb,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaacd1721c949e370d8054f2e52c24a5a348ec1eb,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xab2067f2bfe4a5bce93cda6f418cde1515d2d9e2,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xabf0672b391f90ad0c3dfccff43f2bcc916bfbce,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xad0b860664a781cc164fc8ea36f81567ebec2c5f,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xad529df14c293d77984a0137990a1441b25211ac,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xad85c2f3942561afa448cbbd5811a5f7e2e3c6bd,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xad96914d7762dac84ebbabafe366ae8ff24dd498,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xae86937214f218e9ea82be92b4b437caa211669e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaeb54882db82ec38f2feadbe82640abeead1b517,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaf24e37db6419cd98983ae20b42652e0e4ffa5f3,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaf4635074c8f9966ff44f2497183b53fc0578c1d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaf4c815cf13bc8671a2a12bde62aabec24651ccc,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xaf828d3c6f071883f421dcb9bba5dc19b87e17fe,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xaf93d8484093be24539b4bc9369d142a78da5d2a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xafadd8bfd959b005c5281eabc7966f7f1dc110c9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb09080c5ac5adc483208dfbe22f8684eec907c17,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
