filename,sha256,bytes
00_step11A_summary_and_next_steps.txt,e06775c5470dac19159278edadb0cd7872079bf3d08d05e3eb7324f71fbd04be,1996
01_uma_address_universe.csv,9a2834ed1500fdc3e3ef7088533ea9f68d2c65c5ff70a49c669ca58505e987d2,24425
02_polymarket_step10_step9b_wallet_universe.csv,f753a25a33bda56d89f3c68c1bb6f001185580eb21feb516f0d7a4064391a40a,843943
03_step11A_exact_address_matches.csv,06841edd0187b82f20e6a4acbd064dfa77177c55958b4c40876595b114fea974,383
04_uma_whale_direct_match_screen.csv,0dc8d5a34af5ab5cc01d128d6eac0605a37d93ed188d20c73efe2427b28e7cdc,29451
05_step11B_priority_polymarket_wallets.csv,a93b3458a73458b32c7fa6bf8c1025e7c95d1f4d65b88dd5493a5cc612e7fbbd,839088
06_step11B_seed_pairs_for_funding_checks.csv,d2f508b8f3800a7b96d021916db8a10ed3a04dd3bc65078d6898daba3f397511,103251755
collect_step11B_polygon_funding_links.py,ab8b59bb9583119f08d1036eabee88b9230d9a1561890506fb27257a4a05bcb8,7819
